領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
自然,生命科學,0521,臺灣重要之病毒性傳染病 Important Viral Infectious Diseases in Taiwan,2,434,,Y104,邱賢松,通識中心,100,116,0,中文,
自然,環境科學,0526,生活、工作與安全 Safety of Life and Work,2,134,,Y211,王鴻勳,通識中心,50,45,5,中文,
自然,環境科學,0527,環境與能源 Environment and Energy,3,4678,,P103,盧昭暉,通識中心,50,36,14,中文,
自然,環境科學,0528,校園自然環境導覽 Guided Tour on Campus Environment,2,278,,Y312,劉思謙,通識中心,20,22,0,中文,
自然,環境科學,0529,永續能源發展 Sustainable Energy and Development,2,234,,ATB29,裴靜偉,通識中心,80,90,0,中文,
自然,環境科學,0530,世界糧食問題 World Food Problems,2,534,,IA531,高木知芙美,通識中心,50,12,38,英文,英語授課
自然,環境科學,0531,環境生態變遷與永續發展 Change and Sustainable Development in Environment and Ecology,2,478,,Y203,王鴻勳,通識中心,50,46,4,中文,
自然,環境科學,0532,氣候變遷影響及其因應策略 The Effects of Climate Change and the Analysis of Possible Adaptation Strategies,2,434,,Y405,蘇義淵,通識中心,72,24,48,英文,英語授課
自然,環境科學,0533,生態學 Ecology,2,156,,Y401,于迺文,通識中心,70,69,1,中文,
自然,環境科學,0534,生態學 Ecology,2,189,,Y401,于迺文,通識中心,70,59,11,中文,
自然,環境科學,0535,生態學 Ecology,2,534,,EC7D09,段淑人,通識中心,80,34,46,中文,
自然,環境科學,0536,防災概論 Introduction to Disaster Mitigation,2,578,,Y203,王鴻勳,通識中心,50,49,1,中文,
自然,環境科學,0537,地學通論 Introduction to Physical Geography,3,1789,,J104,彭宗仁,通識中心,31,35,0,中文,建議非森林系、土環系學生選修
自然,物質科學,0541,現代生活中的科技與物理 Technologies and Physics in Modern Life,2,178,,S104,何孟書等,通識中心,70,64,6,中文,
自然,物質科學,0543,實用生活化學 Practical Aspects of Chemistry,2,278,,Y207,林寬鋸,通識中心,70,63,7,中文,修過全年班普通化學的同學建議勿修習此課程
自然,物質科學,0544,實用生活化學 Practical Aspects of Chemistry,2,412,,T408A,曾志明,通識中心,40,31,9,中文,
自然,物質科學,0545,實用生活化學 Practical Aspects of Chemistry,2,434,,SC111,羅順原,通識中心,150,148,2,中文,
自然,數學統計,0549,生物統計與生活 Biostatistics and Life,2,234,,CC214,郭寶錚,通識中心,70,25,45,中文,本課程不開放特殊情形權限加選
自然,數學統計,0550,摺紙數學之藝術 Art of Mathematical Origami,2,378,,Y605,李林滄,通識中心,40,34,6,中文,
自然,數學統計,0551,力學與數學的歷史發展 The Historical Evolution of Mechanics and Mathematics,2,334,,Y303,李林滄,通識中心,70,64,6,中文,
自然,數學統計,0552,統計與生活 Statistics and Life,2,156,,Y212,林宗儀,通識中心,50,45,5,中文,
自然,工程科技,0556,綠色能源材料導論 Introduction to Green-Energy Materials,3,5678,,ME202,廖文毅,通識中心,60,44,16,中文,
自然,工程科技,0557,生命科學與工程概論 Introduction of Bioengineering in Life Science,2,556,,ATB29,薛敬和等,通識中心,150,130,20,中文,課程教室共有2間，ATB29 及ATB13
自然,工程科技,0558,自由軟體與資訊安全 Free Software and Information Security,2,356,,S821,謝育龍,通識中心,50,42,8,中文,
自然,工程科技,0559,多媒體應用 Multimedia Applications,3,1678,,LI412,巫亮全,通識中心,35,30,5,中文,建議非管院學生選修
自然,工程科技,0560,大自然啟發的仿生設計 Bioinspiration and Biomimicry,3,1567,,Y303,程華強,通識中心,60,16,44,英文/EMI,英語授課
自然,工程科技,0561,生活中的工程 Engineering in Everyday Life,2,156,,L216,王東安,通識中心,50,20,30,英文,英語授課
自然,工程科技,0562,行動載具程式設計 Mobile Device Programming,2,256,,U702,林建良,通識中心,45,38,7,中文,
自然,工程科技,0563,行動載具程式設計 Mobile Device Programming,2,434,,S821,林建良,通識中心,50,48,2,中文,
自然,工程科技,0564,生醫工程概論 Introduction to Biomedical Engineering,3,1567,,ATB29,廖國智,通識中心,60,57,3,中文,
自然,工程科技,0565,生醫工程概論 Introduction to Biomedical Engineering,3,4567,,ATB13,賴千蕙,通識中心,60,57,3,中文,
自然,生命科學,0108,八大藝術中的生物醫學 Biomedical Sciences in Arts,2,3AB,,Y112,闕斌如等,夜不限系別,120,108,12,中文,莊秀美老師，謝政哲老師合授
自然,環境科學,0153,環境生態變遷與永續發展 Change and Sustainable Development in Environment and Ecology,2,5CD,,Y207,王鴻勳,夜不限系別,50,46,4,中文,
自然,生命科學,0162,常見疾病預防與保健 Common Disease and Health Promotion in Taiwan,2,2AB,,Y112,闕斌如等,夜不限系別,120,113,7,中文,
