領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,法律與政治,0441,國防教育：國防科技 National Defense Education: National Defense Science and Technology,2,534,,Y411,何信標,通識中心,70,80,0,中文,新開設遠距教學
社會,商業與管理,0445,創業與創意 Entrepreneurial Venture and Innovation,3,2678,,Y302,李宗儒等,通識中心,70,29,41,中文,
社會,商業與管理,0446,股市投資模擬實作 Stock Investment Simulation and Practice,3,2234,,SC111,張樹之,通識中心,150,148,2,中文,考試以英文命題，新開設遠距教學
社會,商業與管理,0447,會計學概要 Introduction to Accounting,3,2678,,Y212,張瑞當,通識中心,50,25,25,中文,建議未修過管院會計學課程的同學選修
社會,商業與管理,0448,會計學概要 Introduction to Accounting,3,2234,,Y304,陳雪如,通識中心,50,35,15,中文,
社會,商業與管理,0449,管理學 Management,3,1678,,Y309,鍾燕宜,通識中心,70,39,31,中文,
社會,商業與管理,0450,財務管理與投資 Financial Management and Investment,2,456,,SC112,李超雄,通識中心,150,129,21,中文,建議非管院大三、大四同學選修，新開設遠距教學
社會,商業與管理,0451,企業的故事書：會計學 Story of Business: Accounting,2,*,,*,李超雄,通識中心,30,18,12,中文,線上課程，開課細節另行通知
社會,心理與教育,0453,英文演說與溝通 English Speech and Communication,2,434,,Y302,陳昭良,通識中心,50,43,7,英文,英語授課
社會,心理與教育,0454,英文演說與溝通 English Speech and Communication,2,334,,Y102,潘千惠,通識中心,50,27,23,英文,英語授課
社會,心理與教育,0455,心理學 Psychology,3,1678,,Y401,關永馨,通識中心,70,48,22,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0456,心理學 Psychology,3,2678,,Y401,關永馨,通識中心,70,28,42,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0457,社會心理學 Social Psychology,2,134,,Y401,關永馨,通識中心,70,65,5,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0458,教育與終身學習 Education and Life-Long Learning,2,256,,Y202,陳姿伶,通識中心,40,47,0,中文,
社會,心理與教育,0459,教育與終身學習 Education and Life-Long Learning,2,356,,Y202,劉子彰,通識中心,50,61,0,中文,
社會,心理與教育,0460,人際關係與溝通 Interpersonal Relationship and Communication,2,356,,Y112,劉秀丹,通識中心,60,79,0,中文,
社會,心理與教育,0461,人際關係與溝通 Interpersonal Relationship and Communication,2,378,,Y112,劉秀丹,通識中心,60,77,0,中文,
社會,心理與教育,0462,人際關係與溝通 Interpersonal Relationship and Communication,2,312,,Y109,蔡素琴,通識中心,48,38,10,中文,
社會,心理與教育,0463,性別與親密關係 Gender and Close Relationships,2,334,,Y109,蔡素琴,通識中心,48,32,16,中文,
社會,心理與教育,0464,性別與親密關係 Gender and Close Relationships,2,356,,Y109,蔡素琴,通識中心,48,25,23,中文,
社會,心理與教育,0465,社會心理學 Social Psychology,2,*,,*,李超雄,通識中心,30,27,3,中文,線上課程，開課細節另行通知
社會,資訊與傳播,0468,數位媒體與第二外語習得 Digital Media and Second Language Acquisition,2,334,,LI412,張文俐,通識中心,50,30,20,英文,英語授課
社會,資訊與傳播,0469,資訊資源與圖書館 Information Resources and Libraries,2,278,,A205,宋慧筠,通識中心,50,39,11,英文,英語授課
社會,資訊與傳播,0470,資訊資源與圖書館 Information Resources and Libraries,2,434,,A205,蘇小鳳,通識中心,50,49,1,中文,
社會,心理與教育,0496,通識專題製作 Individual Project on General Education,2,*,,*,紀凱容,通識中心,0,7,0,中文,仿生設計競賽
社會,心理與教育,0498,自主學習(一) Self-Directed Learning (I),1,*,,*,全體教師,通識中心,0,12,0,中文,自主學習點數18點
社會,心理與教育,0499,自主學習(二) Self-Directed Learning (II),2,*,,*,全體教師,通識中心,0,2,0,中文,自主學習點數36點
社會,公民與社會,0101,中國經濟社會發展與轉型 Social-Economic Development and Transformation in China,2,4AB,,Y313,陳迪暉,夜不限系別,70,67,3,中文,本課程不開放特殊情形權限加選
社會,法律與政治,0104,國防教育：國防政策 National Defense Education: National Defense Policies,2,49D,,Y104,于力真,夜不限系別,110,127,0,中文,新開設遠距教學
社會,公民與社會,0157,政治社會哲學 Political-Social Philosophy,2,5AB,,Y312,顧毓民,夜不限系別,50,15,35,中文,
社會,法律與政治,0163,民主與憲政 Democracy and Constitutionalism,2,3CD,,Y302,翟挹,夜不限系別,70,71,0,中文,可採計舊制社會學群
