領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
自然,生命科學,0535,現代臺灣常見疾病介紹與治療 Introduction and Treatment of Common Medical Diseases in Taiwan,2,112,,Y207,薛冠群等,通識中心,20,14,6,中文,
自然,生命科學,0536,蘭大衛講堂：醫療與保健 David Landsborough：Medical and Health Care,2,167,,Y307,曾信順等,通識中心,50,20,30,中文,修過「良醫講堂」者，請不要再選本課程。
自然,生命科學,0537,蘭大衛講堂：醫療與保健 David Landsborough：Medical and Health Care,2,189,,Y309,葉良財等,通識中心,50,46,4,中文,修過「良醫講堂」者，請不要再選本課程。
自然,生命科學,0538,蘭大衛講堂：醫療與保健 David Landsborough：Medical and Health Care,2,567,,Y309,蕭建洲等,通識中心,50,50,0,中文,修過「良醫講堂」者，請不要再選本課程。
自然,生命科學,0539,蘭大衛講堂：醫療與保健 David Landsborough：Medical and Health Care,2,589,,Y308,謝承樸等,通識中心,50,35,15,中文,修過「良醫講堂」者，請不要再選本課程。
自然,環境科學,0544,生活、工作與安全 Safety of Life and Work,2,578,,Y203,王鴻勳,通識中心,50,14,36,中文,
自然,環境科學,0545,環境與能源 Environment and Energy,3,4678,,P103,盧昭暉,通識中心,50,18,32,中文,
自然,環境科學,0546,永續能源發展 Sustainable Energy and Development,2,134,,ATB29,韓政良,通識中心,70,70,0,中文,不開放特殊加簽
自然,環境科學,0547,氣候變遷影響及其因應策略 The Effects of Climate Change and the Analysis of Possible Adaptation Strategies,2,356,,Y204,蘇義淵,通識中心,72,22,50,英文/EMI,英語授課
自然,環境科學,0548,生態學 Ecology,2,534,,EC7D09,段淑人,通識中心,50,35,15,中文,
自然,環境科學,0549,生態學 Ecology,2,156,,Y401,于迺文,通識中心,75,34,41,中文,
自然,環境科學,0550,生態學 Ecology,2,189,,Y401,于迺文,通識中心,75,17,58,中文,
自然,環境科學,0551,防災概論 Introduction to Disaster Mitigation,2,478,,Y203,王鴻勳,通識中心,50,37,13,中文,
自然,環境科學,0552,地學通論 Introduction to Physical Geography,3,1789,,J104,彭宗仁,通識中心,31,28,3,中文,建議非森林系、土環系學生選修
自然,環境科學,0553,環境與健康 Environmental Health,2,112,,Y309,張祐剛等,通識中心,50,46,4,中文,
自然,生命科學,0555,常見疾病預防與保健 Common Disease and Health Promotion in Taiwan,2,578,,*,待聘,通識中心,31,0,31,中文,"(未成班,停開)(王俊傑老師)第一週停課、另行補課"
自然,物質科學,0558,實用生活化學 Practical Aspects of Chemistry,2,278,,Y104,林寬鋸,通識中心,120,35,85,中文,建議文.管.法.政.農學院的大四、大三學生優先修習此課程
自然,物質科學,0559,實用生活化學 Practical Aspects of Chemistry,2,112,,SC111,羅順原,通識中心,150,143,7,中文,
自然,數學統計,0564,生物統計與生活 Biostatistics and Life,2,234,,CC214,郭寶錚,通識中心,70,38,32,中文,不開放特殊加簽
自然,數學統計,0565,數學世界的奧秘 The Mystery of Mathematics,2,278,,U702,蔡亞倫,通識中心,40,21,19,中文,
自然,數學統計,0566,力學與數學的歷史發展 The Historical Evolution of Mechanics and Mathematics,2,334,,Y308,李林滄,通識中心,70,68,2,中文,
自然,生命科學,0570,當代醫學與健康管理 An Introduction of Modern Medicine,2,156,,*,待聘,通識中心,31,0,31,中文,"(未成班,停開)(詹明澄、蔡尚峰老師)第一週停課、另行補課"
自然,工程科技,0571,生物產業工程 Bioindustry Engineering,2,256,,Y302,林浩庭,通識中心,50,19,31,中文,
自然,工程科技,0572,綠色能源材料導論 Introduction to Green-Energy Materials,3,5678,,ME202,廖文毅,通識中心,60,17,43,中文,
自然,工程科技,0573,生命科學與工程概論 Introduction of Bioengineering in Life Science,2,556,,CEB99,薛敬和等,通識中心,150,55,95,中文,
自然,工程科技,0574,自由軟體與資訊安全 Free Software and Information Security,2,356,,U701,謝育龍,通識中心,45,40,5,中文,
自然,工程科技,0575,生活中的工程 Engineering in Everyday Life,2,134,,L216,王東安,通識中心,50,27,23,英文/EMI,英語授課
自然,工程科技,0576,精密工程科學概論 Overview Science of Precision Engineering,2,434,,ATB13,林明澤等,通識中心,40,23,17,中文,
自然,工程科技,0577,生醫工程概論 Introduction to Biomedical Engineering,3,4567,,Y301,王惠民,通識中心,60,33,27,中文,
自然,工程科技,0578,生醫工程概論 Introduction to Biomedical Engineering,3,1567,,ATB29,廖國智,通識中心,60,19,41,中文,
自然,工程科技,0579,生醫工程概論 Introduction to Biomedical Engineering,3,2567,,ATB13,賴千蕙,通識中心,60,24,36,中文,
自然,工程科技,0580,生醫工程概論 Introduction to Biomedical Engineering,3,4789,,*,待聘,通識中心,31,0,31,中文,"(未成班,停開)(黃勝揚老師)第一週停課、另行補課"
自然,生命科學,0594,藏在細胞裡的秘密 The Secret Hidden in the Cells,2,212,,*,待聘,通識中心,31,0,31,中文,"(未成班,停開)(陳志榮老師)第一週停課、另行補課"
自然,生命科學,0108,八大藝術中的生物醫學 Biomedical Sciences in Arts,2,3AB,,Y112,闕斌如等,夜不限系別,120,45,75,中文,莊秀美老師，謝政哲老師合授
自然,生命科學,0162,常見疾病預防與保健 Common Disease and Health Promotion in Taiwan,2,2AB,,Y112,闕斌如等,夜不限系別,120,111,9,中文,
