領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,商業與管理,0456,科技管理導論 Introduction to Technology Management,3,3234,,*,王瑞德,通識中心,50,0,50,中文,"(未成班,停開) 含彈性教學"
社會,商業與管理,0457,職場競爭力 The Competitiveness Of Career,2,*,,*,全體教師,通識中心,100,89,11,中文,【跨校線上課程】開課細節另行通知。不開放特殊加簽。
社會,資訊與傳播,0460,資訊資源與圖書館 Information Resources and Libraries,2,156,,LI412,宋慧筠,通識中心,40,19,21,英文/EMI,English Conducting; 含彈性教學
社會,資訊與傳播,0461,資訊資源與圖書館 Information Resources and Libraries,2,134,,A711,蘇小鳳,通識中心,35,35,0,英文/EMI,"English Conducting,含彈性教學"
社會,資訊與傳播,0462,"媒體、民主與全球傳播 Media, Democracy and Global Communication",2,534,,SC120,廖舜右,通識中心,60,57,3,中文,含彈性教學
社會,資訊與傳播,0463,數位輔助：英語看世界 Hello World in English with Computer Assistance,2,*,,*,蔡孟勳等,通識中心,150,144,6,中文,非同步遠距教學。修習本課程需要擁有一支Android手機。
社會,心理與教育,0498,自主學習(一) Self-Directed Learning (I),1,*,,*,全體教師,通識中心,0,0,0,中文,自主學習點數18點(106學年度之前學生適用)
社會,心理與教育,0499,自主學習(二) Self-Directed Learning (II),2,*,,*,全體教師,通識中心,0,0,0,中文,自主學習點數36點(106學年度之前學生適用)
社會,公民與社會,0107,中國經濟社會發展與轉型 Social-Economic Development and Transformation in China,2,2AB,,Y203,陳迪暉,夜不限系別,55,52,3,中文,不開放特殊加簽Addition for Special Cases is not accepted;本班亦不接受隨班附讀生
社會,公民與社會,0157,政治社會哲學 Political-Social Philosophy,2,3AB,,Y212,顧毓民,夜不限系別,50,15,35,中文,
