領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
人文,文化,0378,日本漫畫文化論 Japanese Manga Culture Inquiry,2,256,,Y104,陳仲偉,通識中心,120,117,3,中文,本課程不開放特殊情形權限加選
人文,文化,0379,實用漢字學 Han Characters,2,378,,Y605,林清源,通識中心,32,28,4,中文,
人文,文化,0380,多元文化在臺灣 Multicultural in Taiwan,2,256,,Y112,吳政憲,通識中心,120,119,1,中文,本課程不開放特殊情形權限加選
人文,文化,0381,多元文化在臺灣 Multicultural in Taiwan,2,278,,Y112,吳政憲,通識中心,120,124,0,中文,本課程不開放特殊情形權限加選
人文,文化,0382,"語言、文化與溝通 Language, Culture and Communication",2,356,,LI412,張文俐,通識中心,60,50,10,英文,英語授課
人文,文化,0383,東北亞歷史與文化 The History and Culture of Northeast Asia,2,256,,Y207,蔡宗憲,通識中心,60,60,0,中文,
人文,文化,0384,聖經導讀 Introduction to the Bible,2,334,,Y401,朱崇儀,通識中心,50,20,30,中文,
人文,文化,0385,國際禮儀與專業形象 International Etiquette and Professional Image,2,478,,Y204,林慶弧,通識中心,70,50,20,中文,本課程不開放特殊情形權限加選
人文,文化,0386,日本文化 Japanese Culture,2,378,,Y201,賴郁君,通識中心,50,48,2,中文,
人文,藝術,0150,視覺藝術欣賞 Visual Art Appreciation,2,2AB,,Y112,王婉如,夜不限系別,70,57,13,中文,
人文,文化,0151,歷史·生活與學習 Life and Learning in History,2,2CD,,Y212,宋德喜,夜不限系別,50,30,20,中文,可採計舊制歷史學群
人文,文化,0152,歷史·生活與學習 Life and Learning in History,2,4CD,,Y304,宋德喜,夜不限系別,50,0,50,中文,可採計舊制歷史學群
人文,哲學,0154,生死學 Life and Death Studies,2,4AB,,Y206,楊謦綺,夜不限系別,55,47,8,中文,
人文,哲學,0155,倫理學與當代議題 Ethics and Contemporary Issues,2,1CD,,Y212,翟挹,夜不限系別,50,52,0,中文,
人文,哲學,0158,實用邏輯學 Applied Logics,2,5CD,,Y302,顧毓民,夜不限系別,50,25,25,中文,
人文,歷史,0159,中國歷史與民間傳說 Chinese History and Tales,2,2AB,,Y203,吳政憲,夜不限系別,75,76,0,中文,可採計舊制歷史學群
人文,歷史,0160,中國歷史與民間傳說 Chinese History and Tales,2,3AB,,Y207,吳政憲,夜不限系別,75,73,2,中文,可採計舊制歷史學群
人文,藝術,0165,視覺藝術欣賞 Visual Art Appreciation,2,3AB,,Y104,吳如玉,夜不限系別,70,62,8,中文,
人文,歷史,0181,中國歷史與民間傳說 Chinese History and Tales,2,3CD,,Y309,吳政憲,夜不限系別,75,76,0,中文,可採計舊制歷史學群
人文,文化,0182,影像臺灣 The Image of Taiwan,2,1AB,,Y212,蘇全正,夜不限系別,60,62,0,中文,可採計舊制歷史學群
