領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,心理與教育,0459,社會心理學 Social Psychology,2,134,,Y401,關永馨,通識中心,70,64,6,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0460,教育與終身學習 Education and Life-Long Learning,2,334,,Y211,陳姿伶,通識中心,40,46,0,中文,
社會,心理與教育,0462,性別與親密關係 Gender and Close Relationships,2,234,,Y313,蔡素琴,通識中心,70,62,8,中文,
社會,心理與教育,0463,性別與親密關係 Gender and Close Relationships,2,256,,Y313,蔡素琴,通識中心,70,67,3,中文,
社會,資訊與傳播,0467,資訊資源與圖書館 Information Resources and Libraries,2,278,,CC214,宋慧筠,通識中心,50,38,12,英文,英語授課
社會,資訊與傳播,0468,數位媒體與第二外語習得 Digital Media and Second Language Acquisition,2,456,,LI412,張文俐,通識中心,60,55,5,英文,英語授課
社會,心理與教育,0497,通識教育教學實務(一) Teaching Practice in General Education (I),0,*,,*,吳宗明,通識中心,92,92,0,中文,
社會,心理與教育,0499,自主學習(二) Self-Directed Learning (II),2,*,,*,全體教師,通識中心,6,6,0,中文,自主學習點數36點
社會,公民與社會,0101,政治社會哲學 Political-Social Philosophy,2,1AB,,Y204,顧毓民,夜不限系別,50,40,10,中文,可採計舊制社會學群
社會,公民與社會,0161,政治社會哲學 Political-Social Philosophy,2,5CD,,Y202,顧毓民,夜不限系別,50,0,50,中文,可採計舊制社會學群
社會,法律與政治,0163,民主與憲政 Democracy and Constitutionalism,2,1CD,,Y204,翟挹,夜不限系別,50,49,1,中文,可採計舊制社會學群
社會,心理與教育,0164,社會心理學 Social Psychology,2,2AB,,Y308,關永馨,夜不限系別,70,46,24,中文,本課程不開放特殊情形權限加選可採計舊制社會學群
社會,公民與社會,0165,全球化與當代社會 Globalization and Contemporary Society,2,4AB,,Y303,陳迪暉,夜不限系別,70,68,2,中文,可採計舊制社會學群
